Params,Inputs,Precision,Bias,Input Size,Output Size,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Achieved Active Warps Per SM,Achieved Occupancy,Active Warps Per Scheduler,Avg. Active Threads Per Warp,Avg. Divergent Branches,Avg. Executed Instructions Per Scheduler,Avg. Issued Instructions Per Scheduler,Avg. Not Predicated Off Threads Per Warp,Block Limit Registers,Block Limit SM,Block Limit Shared Mem,Block Limit Warps,Block Size,Branch Efficiency,Branch Instructions,Branch Instructions Ratio,Compute (SM) Throughput,DRAM Frequency,DRAM Throughput,Driver Shared Memory Per Block,Duration,Dynamic Shared Memory Per Block,Elapsed Cycles,Eligible Warps Per Scheduler,Executed Instructions,Executed Ipc Active,Executed Ipc Elapsed,Function Cache Configuration,Grid Size,Issue Slots Busy,Issued Instructions,Issued Ipc Active,Issued Warp Per Scheduler,L1/TEX Cache Throughput,L1/TEX Hit Rate,L2 Cache Throughput,L2 Compression Ratio,L2 Compression Success Rate,L2 Hit Rate,Max Bandwidth,Mem Busy,Mem Pipes Busy,Memory Throughput,Memory Throughput,No Eligible,One or More Eligible,Registers Per Thread,SM Active Cycles,SM Busy,SM Frequency,Shared Memory Configuration Size,Static Shared Memory Per Block,Theoretical Active Warps per SM,Theoretical Occupancy,Threads,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Waves Per SM
84.162.1.84.84,84,162,1,84,84,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.97[[warp]],6.20[[%]],1[[warp]],31.98[[]],0.02[[]],62.69[[inst]],65.27[[inst]],29.50[[]],5[[block]],32[[block]],5[[block]],16[[block]],128[[]],96.86[[%]],448[[inst]],0.02[[%]],1.03[[%]],1.46[[cycle/nsecond]],0.28[[%]],1.02[[Kbyte/block]],5.47[[usecond]],17.41[[Kbyte/block]],"6,371[[cycle]]",0.18[[warp]],"27,082[[inst]]",0.63[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],12[[]],16.29[[%]],"28,198[[inst]]",0.65[[inst/cycle]],0.18[[]],19.73[[%]],73.17[[%]],0.92[[%]],0[[]],0[[%]],77.76[[%]],0.63[[%]],1.24[[%]],0.58[[%]],5.26[[Gbyte/second]],1.24[[%]],82.26[[%]],17.74[[%]],96[[register/thread]],400.73[[cycle]],16.29[[%]],1.16[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],20[[warp]],31.25[[%]],"1,536[[thread]]",5.87[[cycle]],5.64[[cycle]],0.02[[]]
88.162.1.88.88,88,162,1,88,88,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.96[[warp]],6.19[[%]],1[[warp]],31.97[[]],0.03[[]],45.04[[inst]],47.79[[inst]],30.42[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],96.57[[%]],452[[inst]],0.02[[%]],0.78[[%]],1.45[[cycle/nsecond]],0.32[[%]],1.02[[Kbyte/block]],5.28[[usecond]],33.79[[Kbyte/block]],"6,107[[cycle]]",0.14[[warp]],"19,457[[inst]]",0.50[[inst/cycle]],0.03[[inst/cycle]],CachePreferNone[[]],12[[]],13.32[[%]],"20,645[[inst]]",0.53[[inst/cycle]],0.14[[]],20.05[[%]],3.12[[%]],0.94[[%]],0[[]],0[[%]],76.07[[%]],0.67[[%]],1.18[[%]],0.42[[%]],5.94[[Gbyte/second]],1.18[[%]],86.36[[%]],13.64[[%]],94[[register/thread]],358.71[[cycle]],13.32[[%]],1.16[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",7.78[[cycle]],7.33[[cycle]],0.03[[]]
92.162.1.92.92,92,162,1,92,92,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],31.98[[]],0.03[[]],62.71[[inst]],65.29[[inst]],29.71[[]],5[[block]],32[[block]],5[[block]],16[[block]],128[[]],96.57[[%]],452[[inst]],0.02[[%]],1.03[[%]],1.47[[cycle/nsecond]],0.34[[%]],1.02[[Kbyte/block]],5.38[[usecond]],17.41[[Kbyte/block]],"6,341[[cycle]]",0.17[[warp]],"27,089[[inst]]",0.67[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],12[[]],17.34[[%]],"28,205[[inst]]",0.69[[inst/cycle]],0.17[[]],21.70[[%]],72.79[[%]],1.00[[%]],0[[]],0[[%]],76.49[[%]],0.67[[%]],1.29[[%]],0.58[[%]],6.40[[Gbyte/second]],1.29[[%]],82.85[[%]],17.15[[%]],96[[register/thread]],376.42[[cycle]],17.34[[%]],1.18[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],20[[warp]],31.25[[%]],"1,536[[thread]]",6.07[[cycle]],5.83[[cycle]],0.02[[]]
96.162.1.96.96,96,162,1,96,96,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(T1::Params),1,7,"(128, 1, 1)","(12, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],45.03[[inst]],47.78[[inst]],30.52[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],444[[inst]],0.02[[%]],0.79[[%]],1.43[[cycle/nsecond]],0.38[[%]],1.02[[Kbyte/block]],5.28[[usecond]],33.79[[Kbyte/block]],"6,062[[cycle]]",0.14[[warp]],"19,452[[inst]]",0.51[[inst/cycle]],0.03[[inst/cycle]],CachePreferNone[[]],12[[]],13.52[[%]],"20,640[[inst]]",0.54[[inst/cycle]],0.14[[]],20.21[[%]],3.02[[%]],1.06[[%]],0[[]],0[[%]],74.62[[%]],0.68[[%]],1.18[[%]],0.43[[%]],7.03[[Gbyte/second]],1.18[[%]],86.39[[%]],13.61[[%]],94[[register/thread]],353.31[[cycle]],13.52[[%]],1.15[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"1,536[[thread]]",7.80[[cycle]],7.35[[cycle]],0.03[[]]
100.162.1.100.100,100,162,1,100,100,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.95[[warp]],6.17[[%]],1[[warp]],31.98[[]],0.03[[]],110.62[[inst]],114.92[[inst]],29.47[[]],5[[block]],32[[block]],5[[block]],16[[block]],128[[]],97.86[[%]],764[[inst]],0.02[[%]],1.72[[%]],1.53[[cycle/nsecond]],0.38[[%]],1.02[[Kbyte/block]],5.44[[usecond]],17.41[[Kbyte/block]],"6,678[[cycle]]",0.19[[warp]],"47,788[[inst]]",0.71[[inst/cycle]],0.07[[inst/cycle]],CachePreferNone[[]],16[[]],18.36[[%]],"49,644[[inst]]",0.73[[inst/cycle]],0.19[[]],22.66[[%]],73.73[[%]],1.26[[%]],0[[]],0[[%]],78.26[[%]],1.06[[%]],2.13[[%]],0.98[[%]],7.46[[Gbyte/second]],2.13[[%]],81.17[[%]],18.83[[%]],96[[register/thread]],625.88[[cycle]],18.36[[%]],1.23[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],20[[warp]],31.25[[%]],"2,048[[thread]]",5.52[[cycle]],5.31[[cycle]],0.03[[]]
104.162.1.104.104,104,162,1,104,104,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(T1::Params),1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.93[[warp]],6.13[[%]],1[[warp]],31.97[[]],0.03[[]],79.23[[inst]],83.83[[inst]],30.39[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.70[[%]],769[[inst]],0.02[[%]],1.39[[%]],1.46[[cycle/nsecond]],0.45[[%]],1.02[[Kbyte/block]],5.18[[usecond]],33.79[[Kbyte/block]],"6,040[[cycle]]",0.14[[warp]],"34,229[[inst]]",0.54[[inst/cycle]],0.05[[inst/cycle]],CachePreferNone[[]],16[[]],14.24[[%]],"36,213[[inst]]",0.57[[inst/cycle]],0.14[[]],21.52[[%]],2.47[[%]],1.48[[%]],0[[]],0[[%]],77.83[[%]],1.17[[%]],2.10[[%]],0.76[[%]],8.42[[Gbyte/second]],2.10[[%]],86.11[[%]],13.89[[%]],94[[register/thread]],588.69[[cycle]],14.24[[%]],1.17[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"2,048[[thread]]",7.62[[cycle]],7.20[[cycle]],0.04[[]]
108.162.1.108.108,108,162,1,108,108,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.97[[warp]],6.20[[%]],1[[warp]],31.98[[]],0.03[[]],110.64[[inst]],114.94[[inst]],29.65[[]],5[[block]],32[[block]],5[[block]],16[[block]],128[[]],97.70[[%]],769[[inst]],0.02[[%]],1.80[[%]],1.48[[cycle/nsecond]],0.46[[%]],1.02[[Kbyte/block]],5.38[[usecond]],17.41[[Kbyte/block]],"6,380[[cycle]]",0.18[[warp]],"47,797[[inst]]",0.71[[inst/cycle]],0.07[[inst/cycle]],CachePreferNone[[]],16[[]],18.47[[%]],"49,653[[inst]]",0.74[[inst/cycle]],0.18[[]],23.40[[%]],73.71[[%]],1.63[[%]],0[[]],0[[%]],77.81[[%]],1.17[[%]],2.28[[%]],1.03[[%]],8.79[[Gbyte/second]],2.28[[%]],81.68[[%]],18.32[[%]],96[[register/thread]],622.33[[cycle]],18.47[[%]],1.19[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],20[[warp]],31.25[[%]],"2,048[[thread]]",5.67[[cycle]],5.46[[cycle]],0.03[[]]
112.162.1.112.112,112,162,1,112,112,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(T1::Params),1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.95[[warp]],6.18[[%]],1[[warp]],31.97[[]],0.03[[]],79.25[[inst]],83.85[[inst]],30.46[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.54[[%]],774[[inst]],0.02[[%]],1.35[[%]],1.52[[cycle/nsecond]],0.51[[%]],1.02[[Kbyte/block]],5.09[[usecond]],33.79[[Kbyte/block]],"6,219[[cycle]]",0.14[[warp]],"34,238[[inst]]",0.54[[inst/cycle]],0.05[[inst/cycle]],CachePreferNone[[]],16[[]],14.25[[%]],"36,222[[inst]]",0.57[[inst/cycle]],0.14[[]],21.76[[%]],2.32[[%]],1.65[[%]],0[[]],0[[%]],76.31[[%]],1.16[[%]],2.06[[%]],0.74[[%]],9.94[[Gbyte/second]],2.06[[%]],86.18[[%]],13.82[[%]],94[[register/thread]],588.24[[cycle]],14.25[[%]],1.22[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"2,048[[thread]]",7.66[[cycle]],7.24[[cycle]],0.04[[]]
116.162.1.116.116,116,162,1,116,116,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.98[[warp]],6.21[[%]],1[[warp]],31.98[[]],0.03[[]],110.66[[inst]],114.96[[inst]],29.84[[]],5[[block]],32[[block]],5[[block]],16[[block]],128[[]],97.54[[%]],774[[inst]],0.02[[%]],1.69[[%]],1.55[[cycle/nsecond]],0.50[[%]],1.02[[Kbyte/block]],5.47[[usecond]],17.41[[Kbyte/block]],"6,813[[cycle]]",0.18[[warp]],"47,806[[inst]]",0.70[[inst/cycle]],0.07[[inst/cycle]],CachePreferNone[[]],16[[]],18.21[[%]],"49,662[[inst]]",0.73[[inst/cycle]],0.18[[]],23.85[[%]],73.41[[%]],1.65[[%]],0[[]],0[[%]],76.95[[%]],1.15[[%]],2.21[[%]],0.97[[%]],9.92[[Gbyte/second]],2.21[[%]],82.26[[%]],17.74[[%]],96[[register/thread]],631.28[[cycle]],18.21[[%]],1.24[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],20[[warp]],31.25[[%]],"2,048[[thread]]",5.86[[cycle]],5.64[[cycle]],0.03[[]]
120.162.1.120.120,120,162,1,120,120,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(T1::Params),1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.97[[warp]],6.20[[%]],1[[warp]],31.98[[]],0.03[[]],79.28[[inst]],83.87[[inst]],30.53[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],97.38[[%]],779[[inst]],0.02[[%]],1.35[[%]],1.52[[cycle/nsecond]],0.58[[%]],1.02[[Kbyte/block]],5.12[[usecond]],33.79[[Kbyte/block]],"6,216[[cycle]]",0.14[[warp]],"34,247[[inst]]",0.53[[inst/cycle]],0.05[[inst/cycle]],CachePreferNone[[]],16[[]],13.97[[%]],"36,231[[inst]]",0.56[[inst/cycle]],0.14[[]],21.96[[%]],2.42[[%]],1.73[[%]],0[[]],0[[%]],75.48[[%]],1.22[[%]],2.12[[%]],0.74[[%]],11.33[[Gbyte/second]],2.12[[%]],85.73[[%]],14.27[[%]],94[[register/thread]],600.55[[cycle]],13.97[[%]],1.21[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],16[[warp]],25[[%]],"2,048[[thread]]",7.41[[cycle]],7.01[[cycle]],0.04[[]]
124.162.1.124.124,124,162,1,124,124,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x1_tn_align2>(T1::Params),1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],31.99[[]],0.03[[]],110.68[[inst]],114.98[[inst]],30.05[[]],5[[block]],32[[block]],5[[block]],16[[block]],128[[]],97.38[[%]],779[[inst]],0.02[[%]],1.77[[%]],1.49[[cycle/nsecond]],0.60[[%]],1.02[[Kbyte/block]],5.41[[usecond]],17.41[[Kbyte/block]],"6,493[[cycle]]",0.18[[warp]],"47,815[[inst]]",0.70[[inst/cycle]],0.07[[inst/cycle]],CachePreferNone[[]],16[[]],18.16[[%]],"49,671[[inst]]",0.73[[inst/cycle]],0.18[[]],24.61[[%]],73.31[[%]],1.90[[%]],0[[]],0[[%]],76.52[[%]],1.28[[%]],2.40[[%]],1.01[[%]],11.48[[Gbyte/second]],2.40[[%]],81.72[[%]],18.28[[%]],96[[register/thread]],633.29[[cycle]],18.16[[%]],1.20[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],20[[warp]],31.25[[%]],"2,048[[thread]]",5.68[[cycle]],5.47[[cycle]],0.03[[]]
128.162.1.128.128,128,162,1,128,128,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_tn_align8>(T1::Params),1,7,"(128, 1, 1)","(16, 1, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],71.85[[inst]],76.47[[inst]],30.94[[]],8[[block]],32[[block]],10[[block]],16[[block]],128[[]],100[[%]],832[[inst]],0.03[[%]],1.15[[%]],1.48[[cycle/nsecond]],0.62[[%]],1.02[[Kbyte/block]],5.60[[usecond]],9.22[[Kbyte/block]],"6,649[[cycle]]",0.11[[warp]],"31,040[[inst]]",0.41[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],16[[]],11.04[[%]],"33,036[[inst]]",0.44[[inst/cycle]],0.11[[]],14.74[[%]],2.36[[%]],1.76[[%]],0[[]],0[[%]],74.33[[%]],1.01[[%]],1.54[[%]],0.51[[%]],11.77[[Gbyte/second]],1.54[[%]],88.60[[%]],11.40[[%]],63[[register/thread]],692.62[[cycle]],11.04[[%]],1.19[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],32[[warp]],50[[%]],"2,048[[thread]]",9.34[[cycle]],8.77[[cycle]],0.02[[]]
136.162.1.136.136,136,162,1,136,136,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_tn_align8>(T1::Params),1,7,"(128, 1, 1)","(20, 2, 1)",0,8.0,3.96[[warp]],6.19[[%]],1[[warp]],31.97[[]],0.04[[]],125.34[[inst]],133.41[[inst]],30.70[[]],8[[block]],32[[block]],10[[block]],16[[block]],128[[]],98.43[[%]],"1,462[[inst]]",0.03[[%]],1.73[[%]],1.49[[cycle/nsecond]],0.60[[%]],1.02[[Kbyte/block]],6.50[[usecond]],9.22[[Kbyte/block]],"7,707[[cycle]]",0.10[[warp]],"54,147[[inst]]",0.36[[inst/cycle]],0.07[[inst/cycle]],CachePreferNone[[]],40[[]],9.61[[%]],"57,635[[inst]]",0.38[[inst/cycle]],0.10[[]],16.18[[%]],16.04[[%]],2.05[[%]],0[[]],0[[%]],87.80[[%]],1.99[[%]],2.92[[%]],1.05[[%]],11.47[[Gbyte/second]],2.92[[%]],90.17[[%]],9.83[[%]],63[[register/thread]],"1,388.81[[cycle]]",9.61[[%]],1.18[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],32[[warp]],50[[%]],"5,120[[thread]]",10.82[[cycle]],10.17[[cycle]],0.05[[]]
144.162.1.144.144,144,162,1,144,144,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_tn_align8>(T1::Params),1,7,"(128, 1, 1)","(20, 2, 1)",0,8.0,3.98[[warp]],6.22[[%]],1[[warp]],31.98[[]],0.04[[]],125.37[[inst]],133.44[[inst]],30.78[[]],8[[block]],32[[block]],10[[block]],16[[block]],128[[]],98.35[[%]],"1,468[[inst]]",0.03[[%]],1.73[[%]],1.51[[cycle/nsecond]],0.67[[%]],1.02[[Kbyte/block]],6.43[[usecond]],9.22[[Kbyte/block]],"7,743[[cycle]]",0.10[[warp]],"54,158[[inst]]",0.36[[inst/cycle]],0.06[[inst/cycle]],CachePreferNone[[]],40[[]],9.53[[%]],"57,646[[inst]]",0.38[[inst/cycle]],0.10[[]],15.81[[%]],2.12[[%]],2.12[[%]],0[[]],0[[%]],86.26[[%]],1.94[[%]],2.86[[%]],0.94[[%]],12.96[[Gbyte/second]],2.86[[%]],90.39[[%]],9.61[[%]],63[[register/thread]],"1,399.59[[cycle]]",9.53[[%]],1.20[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],32[[warp]],50[[%]],"5,120[[thread]]",11.07[[cycle]],10.40[[cycle]],0.05[[]]
152.162.1.152.152,152,162,1,152,152,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_tn_align8>(T1::Params),1,7,"(128, 1, 1)","(20, 2, 1)",0,8.0,3.98[[warp]],6.22[[%]],1[[warp]],31.98[[]],0.04[[]],125.39[[inst]],133.47[[inst]],30.85[[]],8[[block]],32[[block]],10[[block]],16[[block]],128[[]],98.26[[%]],"1,474[[inst]]",0.03[[%]],1.71[[%]],1.55[[cycle/nsecond]],0.75[[%]],1.02[[Kbyte/block]],6.27[[usecond]],9.22[[Kbyte/block]],"7,793[[cycle]]",0.10[[warp]],"54,169[[inst]]",0.36[[inst/cycle]],0.06[[inst/cycle]],CachePreferNone[[]],40[[]],9.62[[%]],"57,657[[inst]]",0.38[[inst/cycle]],0.10[[]],17.10[[%]],14.62[[%]],2.33[[%]],0[[]],0[[%]],85.70[[%]],2.14[[%]],3.05[[%]],1.08[[%]],14.82[[Gbyte/second]],3.05[[%]],90.40[[%]],9.60[[%]],63[[register/thread]],"1,387.08[[cycle]]",9.62[[%]],1.24[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],32[[warp]],50[[%]],"5,120[[thread]]",11.09[[cycle]],10.42[[cycle]],0.05[[]]
160.162.1.160.160,160,162,1,160,160,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_tn_align8>(T1::Params),1,7,"(128, 1, 1)","(20, 2, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],125.37[[inst]],133.44[[inst]],30.94[[]],8[[block]],32[[block]],10[[block]],16[[block]],128[[]],100[[%]],"1,460[[inst]]",0.03[[%]],1.72[[%]],1.46[[cycle/nsecond]],0.83[[%]],1.02[[Kbyte/block]],6.62[[usecond]],9.22[[Kbyte/block]],"7,761[[cycle]]",0.09[[warp]],"54,160[[inst]]",0.36[[inst/cycle]],0.06[[inst/cycle]],CachePreferNone[[]],40[[]],9.53[[%]],"57,648[[inst]]",0.38[[inst/cycle]],0.09[[]],15.88[[%]],2.20[[%]],2.43[[%]],0[[]],0[[%]],81.63[[%]],2.00[[%]],2.87[[%]],0.97[[%]],15.54[[Gbyte/second]],2.87[[%]],90.84[[%]],9.16[[%]],63[[register/thread]],"1,400.45[[cycle]]",9.53[[%]],1.17[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],32[[warp]],50[[%]],"5,120[[thread]]",11.63[[cycle]],10.92[[cycle]],0.05[[]]
168.162.1.168.168,168,162,1,168,168,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_tn_align8>(T1::Params),1,7,"(128, 1, 1)","(48, 1, 1)",0,8.0,3.97[[warp]],6.21[[%]],1[[warp]],31.98[[]],0.05[[]],179.08[[inst]],190.27[[inst]],30.82[[]],8[[block]],32[[block]],10[[block]],16[[block]],128[[]],98.66[[%]],"2,067[[inst]]",0.03[[%]],2.47[[%]],1.53[[cycle/nsecond]],0.92[[%]],1.02[[Kbyte/block]],6.27[[usecond]],9.22[[Kbyte/block]],"7,720[[cycle]]",0.10[[warp]],"77,361[[inst]]",0.38[[inst/cycle]],0.09[[inst/cycle]],CachePreferNone[[]],48[[]],10.06[[%]],"82,197[[inst]]",0.40[[inst/cycle]],0.10[[]],17.63[[%]],13.45[[%]],3.00[[%]],0[[]],0[[%]],86.73[[%]],2.99[[%]],4.32[[%]],1.53[[%]],18.08[[Gbyte/second]],4.32[[%]],89.80[[%]],10.20[[%]],63[[register/thread]],"1,891.33[[cycle]]",10.06[[%]],1.23[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],32[[warp]],50[[%]],"6,144[[thread]]",10.41[[cycle]],9.80[[cycle]],0.06[[]]
176.162.1.176.176,176,162,1,176,176,void cutlass::Kernel<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_64x1_tn_align8>(T1::Params),1,7,"(128, 1, 1)","(48, 1, 1)",0,8.0,3.98[[warp]],6.22[[%]],1[[warp]],31.98[[]],0.05[[]],179.11[[inst]],190.30[[inst]],30.90[[]],8[[block]],32[[block]],10[[block]],16[[block]],128[[]],98.60[[%]],"2,074[[inst]]",0.03[[%]],2.38[[%]],1.55[[cycle/nsecond]],0.97[[%]],1.02[[Kbyte/block]],6.43[[usecond]],9.22[[Kbyte/block]],"7,997[[cycle]]",0.10[[warp]],"77,374[[inst]]",0.38[[inst/cycle]],0.09[[inst/cycle]],CachePreferNone[[]],48[[]],10.05[[%]],"82,210[[inst]]",0.40[[inst/cycle]],0.10[[]],17.60[[%]],1.77[[%]],2.92[[%]],0[[]],0[[%]],85.50[[%]],2.89[[%]],4.17[[%]],1.32[[%]],19.32[[Gbyte/second]],4.17[[%]],89.92[[%]],10.08[[%]],63[[register/thread]],"1,893.15[[cycle]]",10.05[[%]],1.24[[cycle/nsecond]],102.40[[Kbyte]],0[[byte/block]],32[[warp]],50[[%]],"6,144[[thread]]",10.55[[cycle]],9.93[[cycle]],0.06[[]]
184.162.1.184.184,184,162,1,184,184,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_kernel,1,7,"(128, 1, 1)","(6, 6, 1)",0,8.0,3.99[[warp]],6.23[[%]],1[[warp]],31.98[[]],0.06[[]],192.39[[inst]],202.39[[inst]],29.70[[]],9[[block]],32[[block]],3[[block]],16[[block]],128[[]],99.17[[%]],"3,336[[inst]]",0.04[[%]],3.17[[%]],1.49[[cycle/nsecond]],1.32[[%]],1.02[[Kbyte/block]],5.38[[usecond]],49.15[[Kbyte/block]],"6,400[[cycle]]",0.15[[warp]],"83,112[[inst]]",0.55[[inst/cycle]],0.12[[inst/cycle]],CachePreferNone[[]],36[[]],14.40[[%]],"87,432[[inst]]",0.58[[inst/cycle]],0.15[[]],22.73[[%]],0.66[[%]],5.52[[%]],0[[]],0[[%]],89.11[[%]],4.24[[%]],5.52[[%]],1.65[[%]],25.31[[Gbyte/second]],5.52[[%]],85.45[[%]],14.55[[%]],54[[register/thread]],"1,405.07[[cycle]]",14.40[[%]],1.19[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],12[[warp]],18.75[[%]],"4,608[[thread]]",7.23[[cycle]],6.87[[cycle]],0.11[[]]
192.162.1.192.192,192,162,1,192,192,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_kernel,1,7,"(128, 1, 1)","(6, 6, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],192.33[[inst]],202.33[[inst]],29.73[[]],9[[block]],32[[block]],3[[block]],16[[block]],128[[]],100[[%]],"3,312[[inst]]",0.04[[%]],3.28[[%]],1.44[[cycle/nsecond]],1.50[[%]],1.02[[Kbyte/block]],5.38[[usecond]],49.15[[Kbyte/block]],"6,190[[cycle]]",0.15[[warp]],"83,088[[inst]]",0.58[[inst/cycle]],0.12[[inst/cycle]],CachePreferNone[[]],36[[]],15.18[[%]],"87,408[[inst]]",0.61[[inst/cycle]],0.15[[]],21.52[[%]],0.71[[%]],4.30[[%]],0[[]],0[[%]],78.07[[%]],3.23[[%]],4.64[[%]],1.71[[%]],27.55[[Gbyte/second]],4.64[[%]],84.93[[%]],15.07[[%]],54[[register/thread]],"1,332.91[[cycle]]",15.18[[%]],1.15[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],12[[warp]],18.75[[%]],"4,608[[thread]]",6.98[[cycle]],6.64[[cycle]],0.11[[]]
200.162.1.200.200,200,162,1,200,200,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_kernel,1,7,"(128, 1, 1)","(7, 7, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],31.96[[]],0.06[[]],304.05[[inst]],317.66[[inst]],29.76[[]],9[[block]],32[[block]],3[[block]],16[[block]],128[[]],99.32[[%]],"4,732[[inst]]",0.04[[%]],4.69[[%]],1.51[[cycle/nsecond]],1.47[[%]],1.02[[Kbyte/block]],5.63[[usecond]],49.15[[Kbyte/block]],"6,783[[cycle]]",0.16[[warp]],"131,348[[inst]]",0.61[[inst/cycle]],0.18[[inst/cycle]],CachePreferNone[[]],49[[]],15.94[[%]],"137,228[[inst]]",0.64[[inst/cycle]],0.16[[]],28.04[[%]],0.62[[%]],6.76[[%]],0[[]],0[[%]],90.68[[%]],5.47[[%]],8.25[[%]],2.65[[%]],28.55[[Gbyte/second]],8.25[[%]],83.71[[%]],16.29[[%]],54[[register/thread]],"1,992.55[[cycle]]",15.94[[%]],1.20[[cycle/nsecond]],167.94[[Kbyte]],0[[byte/block]],12[[warp]],18.75[[%]],"6,272[[thread]]",6.41[[cycle]],6.14[[cycle]],0.15[[]]
