Params,Inputs,Precision,Bias,Input Size,Output Size,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Achieved Active Warps Per SM,Achieved Occupancy,Active Warps Per Scheduler,Avg. Active Threads Per Warp,Avg. Divergent Branches,Avg. Executed Instructions Per Scheduler,Avg. Issued Instructions Per Scheduler,Avg. Not Predicated Off Threads Per Warp,Block Limit Registers,Block Limit SM,Block Limit Shared Mem,Block Limit Warps,Block Size,Branch Efficiency,Branch Instructions,Branch Instructions Ratio,Compute (SM) Throughput,DRAM Frequency,DRAM Throughput,Driver Shared Memory Per Block,Duration,Dynamic Shared Memory Per Block,Elapsed Cycles,Eligible Warps Per Scheduler,Executed Instructions,Executed Ipc Active,Executed Ipc Elapsed,Function Cache Configuration,Grid Size,Issue Slots Busy,Issued Instructions,Issued Ipc Active,Issued Warp Per Scheduler,L1/TEX Cache Throughput,L1/TEX Hit Rate,L2 Cache Throughput,L2 Compression Ratio,L2 Compression Success Rate,L2 Hit Rate,Max Bandwidth,Mem Busy,Mem Pipes Busy,Memory Throughput,Memory Throughput,No Eligible,One or More Eligible,Registers Per Thread,SM Active Cycles,SM Busy,SM Frequency,Shared Memory Configuration Size,Static Shared Memory Per Block,Theoretical Active Warps per SM,Theoretical Occupancy,Threads,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Waves Per SM
256.32.0.256.256,256,32,0,256,256,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(8, 8, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"2,093.63[[inst]]","2,101.33[[inst]]",31.40[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"17,664[[inst]]",0.02[[%]],14.56[[%]],1.45[[cycle/nsecond]],1.89[[%]],1.02[[Kbyte/block]],14.91[[usecond]],0[[byte/block]],"17,351[[cycle]]",0.23[[warp]],"904,448[[inst]]",0.92[[inst/cycle]],0.48[[inst/cycle]],CachePreferNone[[]],64[[]],23.03[[%]],"907,776[[inst]]",0.92[[inst/cycle]],0.23[[]],27.19[[%]],0[[%]],5.55[[%]],0[[]],0[[%]],81.88[[%]],8.01[[%]],14.34[[%]],7.56[[%]],35.24[[Gbyte/second]],14.34[[%]],76.53[[%]],23.47[[%]],86[[register/thread]],"9,124.90[[cycle]]",27.63[[%]],1.16[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"8,192[[thread]]",4.28[[cycle]],4.26[[cycle]],0.15[[]]
272.32.0.272.272,272,32,0,272,272,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(9, 9, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"2,936.25[[inst]]","2,945.95[[inst]]",31.39[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"23,328[[inst]]",0.02[[%]],18.11[[%]],1.57[[cycle/nsecond]],1.88[[%]],1.02[[Kbyte/block]],15.78[[usecond]],0[[byte/block]],"19,762[[cycle]]",0.24[[warp]],"1,268,460[[inst]]",0.97[[inst/cycle]],0.60[[inst/cycle]],CachePreferNone[[]],81[[]],24.38[[%]],"1,272,652[[inst]]",0.98[[inst/cycle]],0.24[[]],29.08[[%]],0[[%]],6.17[[%]],0[[]],0[[%]],86.85[[%]],10.16[[%]],17.81[[%]],9.26[[%]],37.61[[Gbyte/second]],17.81[[%]],76.17[[%]],23.83[[%]],86[[register/thread]],"12,085.24[[cycle]]",29.58[[%]],1.25[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"10,368[[thread]]",4.21[[cycle]],4.20[[cycle]],0.19[[]]
288.32.0.288.288,288,32,0,288,288,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(9, 9, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"2,916.75[[inst]]","2,926.45[[inst]]",31.46[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"22,680[[inst]]",0.02[[%]],17.69[[%]],1.58[[cycle/nsecond]],2.05[[%]],1.02[[Kbyte/block]],16.03[[usecond]],0[[byte/block]],"20,248[[cycle]]",0.23[[warp]],"1,260,036[[inst]]",0.94[[inst/cycle]],0.58[[inst/cycle]],CachePreferNone[[]],81[[]],23.59[[%]],"1,264,228[[inst]]",0.94[[inst/cycle]],0.23[[]],27.85[[%]],0[[%]],6.68[[%]],0[[]],0[[%]],83.01[[%]],9.63[[%]],17.10[[%]],9.03[[%]],41.48[[Gbyte/second]],17.10[[%]],76.78[[%]],23.22[[%]],86[[register/thread]],"12,405.60[[cycle]]",28.81[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"10,368[[thread]]",4.32[[cycle]],4.31[[cycle]],0.19[[]]
304.32.0.304.304,304,32,0,304,304,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(10, 10, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"3,954.63[[inst]]","3,966.42[[inst]]",31.44[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"29,200[[inst]]",0.02[[%]],22.50[[%]],1.54[[cycle/nsecond]],2.13[[%]],1.02[[Kbyte/block]],17.70[[usecond]],0[[byte/block]],"21,760[[cycle]]",0.24[[warp]],"1,708,400[[inst]]",0.95[[inst/cycle]],0.73[[inst/cycle]],CachePreferNone[[]],100[[]],23.88[[%]],"1,713,492[[inst]]",0.96[[inst/cycle]],0.24[[]],28.47[[%]],0[[%]],7.73[[%]],0[[]],0[[%]],87.23[[%]],12.50[[%]],21.77[[%]],11.34[[%]],41.87[[Gbyte/second]],21.77[[%]],76.18[[%]],23.82[[%]],86[[register/thread]],"16,607.26[[cycle]]",29.43[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"12,800[[thread]]",4.21[[cycle]],4.20[[cycle]],0.23[[]]
320.32.0.320.320,320,32,0,320,320,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(10, 10, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"3,930.56[[inst]]","3,942.34[[inst]]",31.50[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"28,400[[inst]]",0.02[[%]],22.48[[%]],1.58[[cycle/nsecond]],2.35[[%]],1.02[[Kbyte/block]],17.31[[usecond]],0[[byte/block]],"21,800[[cycle]]",0.24[[warp]],"1,698,000[[inst]]",0.95[[inst/cycle]],0.72[[inst/cycle]],CachePreferNone[[]],100[[]],23.74[[%]],"1,703,092[[inst]]",0.95[[inst/cycle]],0.24[[]],28.02[[%]],0[[%]],8.51[[%]],0[[]],0[[%]],84.09[[%]],12.15[[%]],21.40[[%]],11.31[[%]],47.41[[Gbyte/second]],21.40[[%]],76.16[[%]],23.84[[%]],86[[register/thread]],"16,605.88[[cycle]]",29.43[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"12,800[[thread]]",4.21[[cycle]],4.19[[cycle]],0.23[[]]
336.32.0.336.336,336,32,0,336,336,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(11, 11, 1)",0,8.0,4.49[[warp]],7.02[[%]],1.13[[warp]],32[[]],0[[]],"5,183.95[[inst]]","5,198.12[[inst]]",31.46[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"35,816[[inst]]",0.02[[%]],26.04[[%]],1.56[[cycle/nsecond]],2.27[[%]],1.02[[Kbyte/block]],20[[usecond]],0[[byte/block]],"24,959[[cycle]]",0.29[[warp]],"2,239,468[[inst]]",1.06[[inst/cycle]],0.83[[inst/cycle]],CachePreferNone[[]],121[[]],26.62[[%]],"2,245,586[[inst]]",1.06[[inst/cycle]],0.27[[]],31.73[[%]],0[[%]],8.77[[%]],0[[]],0[[%]],87.88[[%]],14.36[[%]],24.87[[%]],12.97[[%]],45.24[[Gbyte/second]],24.87[[%]],73.26[[%]],26.74[[%]],86[[register/thread]],"19,525.63[[cycle]]",33.22[[%]],1.25[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"15,488[[thread]]",4.22[[cycle]],4.21[[cycle]],0.28[[]]
352.32.0.352.352,352,32,0,352,352,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(11, 11, 1)",0,8.0,4.56[[warp]],7.12[[%]],1.14[[warp]],32[[]],0[[]],"5,154.82[[inst]]","5,169.00[[inst]]",31.52[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"34,848[[inst]]",0.02[[%]],25.08[[%]],1.53[[cycle/nsecond]],2.38[[%]],1.02[[Kbyte/block]],21.28[[usecond]],0[[byte/block]],"25,953[[cycle]]",0.29[[warp]],"2,226,884[[inst]]",1.06[[inst/cycle]],0.80[[inst/cycle]],CachePreferNone[[]],121[[]],26.55[[%]],"2,233,006[[inst]]",1.06[[inst/cycle]],0.26[[]],31.33[[%]],0[[%]],9.26[[%]],0[[]],0[[%]],84.48[[%]],13.46[[%]],23.58[[%]],12.47[[%]],46.66[[Gbyte/second]],23.58[[%]],73.77[[%]],26.23[[%]],86[[register/thread]],"19,470.57[[cycle]]",33.32[[%]],1.22[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"15,488[[thread]]",4.36[[cycle]],4.35[[cycle]],0.28[[]]
368.32.0.368.368,368,32,0,368,368,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(12, 12, 1)",0,8.0,5.45[[warp]],8.51[[%]],1.36[[warp]],32[[]],0[[]],"6,644[[inst]]","6,660.95[[inst]]",31.52[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"43,200[[inst]]",0.02[[%]],29.91[[%]],1.59[[cycle/nsecond]],2.40[[%]],1.02[[Kbyte/block]],22.21[[usecond]],0[[byte/block]],"28,167[[cycle]]",0.37[[warp]],"2,870,208[[inst]]",1.22[[inst/cycle]],0.95[[inst/cycle]],CachePreferNone[[]],144[[]],30.54[[%]],"2,877,529[[inst]]",1.22[[inst/cycle]],0.31[[]],36.40[[%]],0[[%]],10.15[[%]],0[[]],0[[%]],88.17[[%]],16.38[[%]],28.25[[%]],14.75[[%]],48.86[[Gbyte/second]],28.25[[%]],69.36[[%]],30.64[[%]],86[[register/thread]],"21,807.78[[cycle]]",38.53[[%]],1.27[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"18,432[[thread]]",4.45[[cycle]],4.44[[cycle]],0.33[[]]
384.32.0.384.384,384,32,0,384,384,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(12, 12, 1)",0,8.0,5.50[[warp]],8.59[[%]],1.37[[warp]],32[[]],0[[]],"6,609.33[[inst]]","6,626.27[[inst]]",31.57[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"42,048[[inst]]",0.01[[%]],29.44[[%]],1.56[[cycle/nsecond]],2.57[[%]],1.02[[Kbyte/block]],22.98[[usecond]],0[[byte/block]],"28,618[[cycle]]",0.37[[warp]],"2,855,232[[inst]]",1.22[[inst/cycle]],0.93[[inst/cycle]],CachePreferNone[[]],144[[]],30.46[[%]],"2,862,550[[inst]]",1.22[[inst/cycle]],0.30[[]],35.96[[%]],0[[%]],10.87[[%]],0[[]],0[[%]],85.35[[%]],15.72[[%]],27.41[[%]],14.50[[%]],51.42[[Gbyte/second]],27.41[[%]],69.61[[%]],30.39[[%]],86[[register/thread]],"21,751.56[[cycle]]",38.63[[%]],1.24[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"18,432[[thread]]",4.53[[cycle]],4.52[[cycle]],0.33[[]]
416.32.0.416.416,416,32,0,416,416,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(13, 13, 1)",0,8.0,6.39[[warp]],9.98[[%]],1.60[[warp]],32[[]],0[[]],"8,313.86[[inst]]","8,333.81[[inst]]",31.60[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"50,024[[inst]]",0.01[[%]],36.96[[%]],1.52[[cycle/nsecond]],2.99[[%]],1.02[[Kbyte/block]],23.74[[usecond]],0[[byte/block]],"28,916[[cycle]]",0.45[[warp]],"3,591,588[[inst]]",1.38[[inst/cycle]],1.15[[inst/cycle]],CachePreferNone[[]],169[[]],34.64[[%]],"3,600,207[[inst]]",1.39[[inst/cycle]],0.34[[]],40.90[[%]],0[[%]],13.54[[%]],0[[]],0[[%]],86.60[[%]],19.63[[%]],34.11[[%]],18.05[[%]],58.39[[Gbyte/second]],34.11[[%]],65.52[[%]],34.48[[%]],86[[register/thread]],"24,060.37[[cycle]]",44.32[[%]],1.22[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"21,632[[thread]]",4.65[[cycle]],4.64[[cycle]],0.39[[]]
448.32.0.448.448,448,32,0,448,448,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(14, 14, 1)",0,8.0,7.33[[warp]],11.46[[%]],1.84[[warp]],32[[]],0[[]],"10,288.19[[inst]]","10,311.39[[inst]]",31.63[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"58,800[[inst]]",0.01[[%]],40.04[[%]],1.59[[cycle/nsecond]],3.01[[%]],1.02[[Kbyte/block]],26.24[[usecond]],0[[byte/block]],"33,279[[cycle]]",0.51[[warp]],"4,444,496[[inst]]",1.48[[inst/cycle]],1.24[[inst/cycle]],CachePreferNone[[]],196[[]],37.13[[%]],"4,454,520[[inst]]",1.49[[inst/cycle]],0.36[[]],43.82[[%]],0[[%]],14.48[[%]],0[[]],0[[%]],86.89[[%]],21.18[[%]],36.65[[%]],19.41[[%]],61.27[[Gbyte/second]],36.65[[%]],63.59[[%]],36.41[[%]],86[[register/thread]],"27,771.39[[cycle]]",47.87[[%]],1.27[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"25,088[[thread]]",5.07[[cycle]],5.05[[cycle]],0.45[[]]
480.32.0.480.480,480,32,0,480,480,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(15, 15, 1)",0,8.0,8.25[[warp]],12.89[[%]],2.06[[warp]],32[[]],0[[]],"12,557.08[[inst]]","12,583.90[[inst]]",31.64[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"69,120[[inst]]",0.01[[%]],41.36[[%]],1.59[[cycle/nsecond]],2.90[[%]],1.02[[Kbyte/block]],31.30[[usecond]],0[[byte/block]],"39,591[[cycle]]",0.60[[warp]],"5,424,660[[inst]]",1.60[[inst/cycle]],1.27[[inst/cycle]],CachePreferNone[[]],225[[]],40.10[[%]],"5,436,244[[inst]]",1.60[[inst/cycle]],0.40[[]],47.30[[%]],1.25[[%]],14.87[[%]],0[[]],0[[%]],87.78[[%]],21.80[[%]],37.59[[%]],19.92[[%]],58.97[[Gbyte/second]],37.59[[%]],59.53[[%]],40.47[[%]],86[[register/thread]],"31,383.49[[cycle]]",52.04[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"28,800[[thread]]",5.11[[cycle]],5.10[[cycle]],0.52[[]]
512.32.0.512.512,512,32,0,512,512,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(16, 16, 1)",0,8.0,9.28[[warp]],14.50[[%]],2.33[[warp]],32[[]],0[[]],"15,125.33[[inst]]","15,155.70[[inst]]",31.65[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"78,848[[inst]]",0.01[[%]],47.79[[%]],1.58[[cycle/nsecond]],3.15[[%]],1.02[[Kbyte/block]],32.93[[usecond]],0[[byte/block]],"41,508[[cycle]]",0.71[[warp]],"6,534,144[[inst]]",1.78[[inst/cycle]],1.46[[inst/cycle]],CachePreferNone[[]],256[[]],44.57[[%]],"6,547,264[[inst]]",1.78[[inst/cycle]],0.45[[]],52.61[[%]],3.63[[%]],16.70[[%]],0[[]],0[[%]],87.90[[%]],25.11[[%]],43.20[[%]],22.89[[%]],63.76[[Gbyte/second]],43.20[[%]],55.27[[%]],44.73[[%]],86[[register/thread]],"34,006.67[[cycle]]",58.20[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"32,768[[thread]]",5.22[[cycle]],5.20[[cycle]],0.59[[]]
576.32.0.576.576,576,32,0,576,576,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(18, 18, 1)",0,8.0,11.27[[warp]],17.61[[%]],2.82[[warp]],32[[]],0[[]],"21,279[[inst]]","21,317.79[[inst]]",31.69[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"102,384[[inst]]",0.01[[%]],61.01[[%]],1.57[[cycle/nsecond]],3.58[[%]],1.02[[Kbyte/block]],36.86[[usecond]],0[[byte/block]],"46,191[[cycle]]",0.91[[warp]],"9,192,528[[inst]]",2.06[[inst/cycle]],1.85[[inst/cycle]],CachePreferNone[[]],324[[]],51.52[[%]],"9,209,285[[inst]]",2.06[[inst/cycle]],0.52[[]],60.81[[%]],12.58[[%]],19.17[[%]],0[[]],0[[%]],87.41[[%]],31.89[[%]],54.59[[%]],28.95[[%]],72.07[[Gbyte/second]],54.59[[%]],48.29[[%]],51.71[[%]],86[[register/thread]],"41,379.37[[cycle]]",67.96[[%]],1.25[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"41,472[[thread]]",5.46[[cycle]],5.45[[cycle]],0.75[[]]
640.32.0.640.640,640,32,0,640,640,ampere_sgemm_64x32_sliced1x4_nn,1,7,"(256, 1, 1)","(10, 20, 1)",0,8.0,13.14[[warp]],20.53[[%]],3.27[[warp]],32[[]],0[[]],"27,011.11[[inst]]","27,056.03[[inst]]",31.70[[]],2[[block]],32[[block]],3[[block]],8[[block]],256[[]],100[[%]],"129,600[[inst]]",0.01[[%]],67.99[[%]],1.58[[cycle/nsecond]],3.60[[%]],1.02[[Kbyte/block]],45.09[[usecond]],0[[byte/block]],"56,762[[cycle]]",1.27[[warp]],"11,668,800[[inst]]",2.17[[inst/cycle]],1.91[[inst/cycle]],CachePreferNone[[]],200[[]],54.44[[%]],"11,688,207[[inst]]",2.18[[inst/cycle]],0.54[[]],55.83[[%]],0[[%]],18.72[[%]],0[[]],0[[%]],88.29[[%]],33.19[[%]],48.98[[%]],27.62[[%]],72.74[[Gbyte/second]],48.98[[%]],46.03[[%]],53.97[[%]],82[[register/thread]],"49,696.88[[cycle]]",77.49[[%]],1.26[[cycle/nsecond]],102.40[[Kbyte]],25.60[[Kbyte/block]],16[[warp]],25[[%]],"51,200[[thread]]",6.07[[cycle]],6.06[[cycle]],0.93[[]]
704.32.0.704.704,704,32,0,704,704,ampere_sgemm_64x32_sliced1x4_nn,1,7,"(256, 1, 1)","(11, 22, 1)",0,8.0,13.84[[warp]],21.63[[%]],3.47[[warp]],32[[]],0[[]],"35,659.15[[inst]]","35,707.22[[inst]]",31.72[[]],2[[block]],32[[block]],3[[block]],8[[block]],256[[]],100[[%]],"160,688[[inst]]",0.01[[%]],58.39[[%]],1.59[[cycle/nsecond]],2.82[[%]],1.02[[Kbyte/block]],69.02[[usecond]],0[[byte/block]],"87,804[[cycle]]",1.36[[warp]],"15,404,752[[inst]]",2.23[[inst/cycle]],1.63[[inst/cycle]],CachePreferNone[[]],242[[]],55.95[[%]],"15,425,521[[inst]]",2.24[[inst/cycle]],0.56[[]],57.36[[%]],0.31[[%]],15.82[[%]],0[[]],0[[%]],88.20[[%]],28.40[[%]],41.76[[%]],23.56[[%]],57.49[[Gbyte/second]],41.76[[%]],43.56[[%]],56.44[[%]],82[[register/thread]],"63,824.32[[cycle]]",80.20[[%]],1.27[[cycle/nsecond]],102.40[[Kbyte]],25.60[[Kbyte/block]],16[[warp]],25[[%]],"61,952[[thread]]",6.16[[cycle]],6.15[[cycle]],1.12[[]]
768.32.0.768.768,768,32,0,768,768,ampere_sgemm_64x32_sliced1x4_nn,1,7,"(256, 1, 1)","(12, 24, 1)",0,8.0,13.73[[warp]],21.45[[%]],3.43[[warp]],32[[]],0[[]],"45,978.67[[inst]]","46,026.67[[inst]]",31.74[[]],2[[block]],32[[block]],3[[block]],8[[block]],256[[]],100[[%]],"195,840[[inst]]",0.01[[%]],70.14[[%]],1.60[[cycle/nsecond]],3.11[[%]],1.02[[Kbyte/block]],74.30[[usecond]],0[[byte/block]],"94,796[[cycle]]",1.36[[warp]],"19,862,784[[inst]]",2.26[[inst/cycle]],1.94[[inst/cycle]],CachePreferNone[[]],288[[]],56.64[[%]],"19,883,523[[inst]]",2.27[[inst/cycle]],0.57[[]],58.05[[%]],0.74[[%]],18.88[[%]],0[[]],0[[%]],89.01[[%]],34.01[[%]],49.84[[%]],28.13[[%]],63.58[[Gbyte/second]],49.84[[%]],43.21[[%]],56.79[[%]],82[[register/thread]],"81,260.16[[cycle]]",81.69[[%]],1.27[[cycle/nsecond]],102.40[[Kbyte]],25.60[[Kbyte/block]],16[[warp]],25[[%]],"73,728[[thread]]",6.05[[cycle]],6.04[[cycle]],1.33[[]]
832.32.0.832.832,832,32,0,832,832,ampere_sgemm_32x32_sliced1x4_nn,1,7,"(128, 1, 1)","(26, 26, 1)",0,8.0,13.69[[warp]],21.39[[%]],3.42[[warp]],32[[]],0[[]],"62,250.26[[inst]]","62,296.34[[inst]]",31.79[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"236,912[[inst]]",0.01[[%]],68.82[[%]],1.60[[cycle/nsecond]],2.82[[%]],1.02[[Kbyte/block]],96.26[[usecond]],0[[byte/block]],"122,721[[cycle]]",1.24[[warp]],"26,892,112[[inst]]",2.36[[inst/cycle]],2.03[[inst/cycle]],CachePreferNone[[]],676[[]],59.01[[%]],"26,912,018[[inst]]",2.36[[inst/cycle]],0.59[[]],70.48[[%]],9.69[[%]],22.26[[%]],0[[]],0[[%]],91.95[[%]],35.50[[%]],60.73[[%]],31.88[[%]],57.57[[Gbyte/second]],60.73[[%]],40.93[[%]],59.07[[%]],86[[register/thread]],"105,561.55[[cycle]]",79.87[[%]],1.27[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"86,528[[thread]]",5.79[[cycle]],5.78[[cycle]],1.56[[]]
896.32.0.896.896,896,32,0,896,896,ampere_sgemm_128x32_sliced1x4_nn,1,7,"(256, 1, 1)","(7, 28, 1)",0,8.0,7.99[[warp]],12.49[[%]],2.00[[warp]],32[[]],0[[]],"65,692.67[[inst]]","65,718.67[[inst]]",31.87[[]],1[[block]],32[[block]],1[[block]],8[[block]],256[[]],100[[%]],"139,552[[inst]]",0.00[[%]],77.01[[%]],1.59[[cycle/nsecond]],2.93[[%]],1.02[[Kbyte/block]],107.87[[usecond]],0[[byte/block]],"136,724[[cycle]]",0.95[[warp]],"28,379,232[[inst]]",2.20[[inst/cycle]],1.93[[inst/cycle]],CachePreferNone[[]],196[[]],55.02[[%]],"28,390,464[[inst]]",2.20[[inst/cycle]],0.55[[]],43.59[[%]],0[[%]],17.51[[%]],0[[]],0[[%]],89.12[[%]],26.37[[%]],38.15[[%]],23.30[[%]],59.57[[Gbyte/second]],38.15[[%]],44.95[[%]],55.05[[%]],134[[register/thread]],"119,448.43[[cycle]]",87.99[[%]],1.27[[cycle/nsecond]],65.54[[Kbyte]],41.98[[Kbyte/block]],8[[warp]],12.50[[%]],"50,176[[thread]]",3.63[[cycle]],3.63[[cycle]],1.81[[]]
960.32.0.960.960,960,32,0,960,960,ampere_sgemm_64x32_sliced1x4_nn,1,7,"(256, 1, 1)","(15, 30, 1)",0,8.0,14.49[[warp]],22.64[[%]],3.62[[warp]],32[[]],0[[]],"88,441.67[[inst]]","88,489.63[[inst]]",31.79[[]],2[[block]],32[[block]],3[[block]],8[[block]],256[[]],100[[%]],"327,600[[inst]]",0.01[[%]],72.00[[%]],1.59[[cycle/nsecond]],2.56[[%]],1.02[[Kbyte/block]],141.12[[usecond]],0[[byte/block]],"179,868[[cycle]]",1.50[[warp]],"38,206,800[[inst]]",2.37[[inst/cycle]],1.97[[inst/cycle]],CachePreferNone[[]],450[[]],59.19[[%]],"38,227,520[[inst]]",2.37[[inst/cycle]],0.59[[]],60.69[[%]],1.07[[%]],19.21[[%]],0[[]],0[[%]],91.04[[%]],34.69[[%]],50.51[[%]],28.51[[%]],52.27[[Gbyte/second]],50.51[[%]],40.65[[%]],59.35[[%]],82[[register/thread]],"149,494.54[[cycle]]",86.50[[%]],1.27[[cycle/nsecond]],102.40[[Kbyte]],25.60[[Kbyte/block]],16[[warp]],25[[%]],"115,200[[thread]]",6.11[[cycle]],6.11[[cycle]],2.08[[]]
1024.32.0.1024.1024,1024,32,0,1024,1024,ampere_sgemm_64x32_sliced1x4_nn,1,7,"(256, 1, 1)","(16, 32, 1)",0,8.0,14.68[[warp]],22.94[[%]],3.68[[warp]],32[[]],0[[]],"106,922.67[[inst]]","106,970.70[[inst]]",31.81[[]],2[[block]],32[[block]],3[[block]],8[[block]],256[[]],100[[%]],"380,928[[inst]]",0.01[[%]],81.28[[%]],1.61[[cycle/nsecond]],2.71[[%]],1.02[[Kbyte/block]],149.86[[usecond]],0[[byte/block]],"193,202[[cycle]]",1.53[[warp]],"46,190,592[[inst]]",2.40[[inst/cycle]],2.22[[inst/cycle]],CachePreferNone[[]],512[[]],59.97[[%]],"46,211,341[[inst]]",2.40[[inst/cycle]],0.60[[]],61.42[[%]],1.79[[%]],21.50[[%]],0[[]],0[[%]],91.68[[%]],39.09[[%]],56.77[[%]],32.08[[%]],56.01[[Gbyte/second]],56.77[[%]],39.94[[%]],60.06[[%]],82[[register/thread]],"178,369.37[[cycle]]",87.93[[%]],1.29[[cycle/nsecond]],102.40[[Kbyte]],25.60[[Kbyte/block]],16[[warp]],25[[%]],"131,072[[thread]]",6.12[[cycle]],6.12[[cycle]],2.37[[]]
