Params,Inputs,Precision,Bias,Input Size,Output Size,Kernel Name,Context,Stream,Block Size,Grid Size,Device,CC,Achieved Active Warps Per SM,Achieved Occupancy,Active Warps Per Scheduler,Avg. Active Threads Per Warp,Avg. Divergent Branches,Avg. Executed Instructions Per Scheduler,Avg. Issued Instructions Per Scheduler,Avg. Not Predicated Off Threads Per Warp,Block Limit Registers,Block Limit SM,Block Limit Shared Mem,Block Limit Warps,Block Size,Branch Efficiency,Branch Instructions,Branch Instructions Ratio,Compute (SM) Throughput,DRAM Frequency,DRAM Throughput,Driver Shared Memory Per Block,Duration,Dynamic Shared Memory Per Block,Elapsed Cycles,Eligible Warps Per Scheduler,Executed Instructions,Executed Ipc Active,Executed Ipc Elapsed,Function Cache Configuration,Grid Size,Issue Slots Busy,Issued Instructions,Issued Ipc Active,Issued Warp Per Scheduler,L1/TEX Cache Throughput,L1/TEX Hit Rate,L2 Cache Throughput,L2 Compression Ratio,L2 Compression Success Rate,L2 Hit Rate,Max Bandwidth,Mem Busy,Mem Pipes Busy,Memory Throughput,Memory Throughput,No Eligible,One or More Eligible,Registers Per Thread,SM Active Cycles,SM Busy,SM Frequency,Shared Memory Configuration Size,Static Shared Memory Per Block,Theoretical Active Warps per SM,Theoretical Occupancy,Threads,Warp Cycles Per Executed Instruction,Warp Cycles Per Issued Instruction,Waves Per SM
76.32.1.128.576,76,32,1,128,576,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(18, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,046[[inst]]","1,053[[inst]]",30.76[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"13,824[[inst]]",0.03[[%]],8.24[[%]],1.57[[cycle/nsecond]],1.56[[%]],1.02[[Kbyte/block]],10.75[[usecond]],0[[byte/block]],"13,406[[cycle]]",0.21[[warp]],"451,872[[inst]]",0.82[[inst/cycle]],0.31[[inst/cycle]],CachePreferNone[[]],54[[]],20.75[[%]],"454,896[[inst]]",0.83[[inst/cycle]],0.21[[]],29.45[[%]],0[[%]],4.30[[%]],0[[]],0[[%]],75.21[[%]],4.90[[%]],11.17[[%]],4.90[[%]],31.29[[Gbyte/second]],11.17[[%]],79.47[[%]],20.53[[%]],86[[register/thread]],"5,074.39[[cycle]]",21.72[[%]],1.24[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"6,912[[thread]]",4.90[[cycle]],4.87[[cycle]],0.12[[]]
76.32.1.128.640,76,32,1,128,640,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(20, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,162.22[[inst]]","1,170[[inst]]",30.76[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"15,360[[inst]]",0.03[[%]],9.00[[%]],1.55[[cycle/nsecond]],1.69[[%]],1.02[[Kbyte/block]],11.01[[usecond]],0[[byte/block]],"13,648[[cycle]]",0.20[[warp]],"502,080[[inst]]",0.80[[inst/cycle]],0.34[[inst/cycle]],CachePreferNone[[]],60[[]],20.14[[%]],"505,440[[inst]]",0.81[[inst/cycle]],0.20[[]],28.57[[%]],0[[%]],4.91[[%]],0[[]],0[[%]],73.02[[%]],5.36[[%]],12.20[[%]],5.36[[%]],33.56[[Gbyte/second]],12.20[[%]],79.84[[%]],20.16[[%]],86[[register/thread]],"5,810.72[[cycle]]",21.07[[%]],1.24[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"7,680[[thread]]",4.99[[cycle]],4.96[[cycle]],0.14[[]]
76.32.1.128.704,76,32,1,128,704,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(22, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,278.44[[inst]]","1,287[[inst]]",30.81[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"16,896[[inst]]",0.03[[%]],9.97[[%]],1.57[[cycle/nsecond]],1.85[[%]],1.02[[Kbyte/block]],10.78[[usecond]],0[[byte/block]],"13,539[[cycle]]",0.20[[warp]],"552,288[[inst]]",0.80[[inst/cycle]],0.38[[inst/cycle]],CachePreferNone[[]],66[[]],20.17[[%]],"555,984[[inst]]",0.81[[inst/cycle]],0.20[[]],28.62[[%]],0[[%]],5.29[[%]],0[[]],0[[%]],73.18[[%]],5.94[[%]],13.52[[%]],5.94[[%]],37.33[[Gbyte/second]],13.52[[%]],79.90[[%]],20.10[[%]],86[[register/thread]],"6,379.76[[cycle]]",21.11[[%]],1.25[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"8,448[[thread]]",5.01[[cycle]],4.97[[cycle]],0.15[[]]
76.32.1.128.768,76,32,1,128,768,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(24, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,394.67[[inst]]","1,404[[inst]]",30.81[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"18,432[[inst]]",0.03[[%]],10.91[[%]],1.57[[cycle/nsecond]],2.00[[%]],1.02[[Kbyte/block]],10.82[[usecond]],0[[byte/block]],"13,525[[cycle]]",0.20[[warp]],"602,496[[inst]]",0.84[[inst/cycle]],0.41[[inst/cycle]],CachePreferNone[[]],72[[]],21.04[[%]],"606,528[[inst]]",0.84[[inst/cycle]],0.20[[]],29.85[[%]],0[[%]],6.15[[%]],0[[]],0[[%]],75.09[[%]],6.49[[%]],14.79[[%]],6.49[[%]],40.26[[Gbyte/second]],14.79[[%]],79.86[[%]],20.14[[%]],86[[register/thread]],"6,672.75[[cycle]]",22.02[[%]],1.25[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"9,216[[thread]]",5.00[[cycle]],4.96[[cycle]],0.17[[]]
76.32.1.128.832,76,32,1,128,832,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(26, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,510.89[[inst]]","1,521[[inst]]",30.81[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"19,968[[inst]]",0.03[[%]],11.73[[%]],1.53[[cycle/nsecond]],2.16[[%]],1.02[[Kbyte/block]],11.10[[usecond]],0[[byte/block]],"13,610[[cycle]]",0.20[[warp]],"652,704[[inst]]",0.80[[inst/cycle]],0.45[[inst/cycle]],CachePreferNone[[]],78[[]],20.07[[%]],"657,072[[inst]]",0.80[[inst/cycle]],0.20[[]],28.48[[%]],0[[%]],6.18[[%]],0[[]],0[[%]],73.25[[%]],6.98[[%]],15.90[[%]],6.98[[%]],42.35[[Gbyte/second]],15.90[[%]],80.04[[%]],19.96[[%]],86[[register/thread]],"7,576.81[[cycle]]",21.01[[%]],1.22[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"9,984[[thread]]",5.04[[cycle]],5.01[[cycle]],0.18[[]]
76.32.1.128.896,76,32,1,128,896,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(28, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,627.11[[inst]]","1,637.99[[inst]]",30.81[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"21,504[[inst]]",0.03[[%]],12.62[[%]],1.58[[cycle/nsecond]],2.29[[%]],1.02[[Kbyte/block]],10.82[[usecond]],0[[byte/block]],"13,610[[cycle]]",0.20[[warp]],"702,912[[inst]]",0.81[[inst/cycle]],0.48[[inst/cycle]],CachePreferNone[[]],84[[]],20.28[[%]],"707,612[[inst]]",0.81[[inst/cycle]],0.20[[]],28.79[[%]],0[[%]],6.40[[%]],0[[]],0[[%]],75.65[[%]],7.51[[%]],17.12[[%]],7.51[[%]],46.37[[Gbyte/second]],17.12[[%]],79.75[[%]],20.25[[%]],86[[register/thread]],"8,077.64[[cycle]]",21.22[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"10,752[[thread]]",4.97[[cycle]],4.94[[cycle]],0.19[[]]
76.32.1.128.960,76,32,1,128,960,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(30, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,743.33[[inst]]","1,754.97[[inst]]",30.81[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"23,040[[inst]]",0.03[[%]],13.46[[%]],1.58[[cycle/nsecond]],2.44[[%]],1.02[[Kbyte/block]],10.85[[usecond]],0[[byte/block]],"13,677[[cycle]]",0.20[[warp]],"753,120[[inst]]",0.83[[inst/cycle]],0.51[[inst/cycle]],CachePreferNone[[]],90[[]],20.90[[%]],"758,146[[inst]]",0.84[[inst/cycle]],0.20[[]],29.67[[%]],0[[%]],6.72[[%]],0[[]],0[[%]],76.24[[%]],8.01[[%]],18.25[[%]],8.01[[%]],49.27[[Gbyte/second]],18.25[[%]],79.79[[%]],20.21[[%]],86[[register/thread]],"8,396.06[[cycle]]",21.88[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"11,520[[thread]]",4.98[[cycle]],4.95[[cycle]],0.21[[]]
76.32.1.128.1024,76,32,1,128,1024,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(32, 3, 1)",0,8.0,3.99[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],"1,859.56[[inst]]","1,871.92[[inst]]",30.81[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"24,576[[inst]]",0.03[[%]],14.46[[%]],1.55[[cycle/nsecond]],2.60[[%]],1.02[[Kbyte/block]],11.01[[usecond]],0[[byte/block]],"13,594[[cycle]]",0.20[[warp]],"803,328[[inst]]",0.78[[inst/cycle]],0.55[[inst/cycle]],CachePreferNone[[]],96[[]],19.72[[%]],"808,670[[inst]]",0.79[[inst/cycle]],0.20[[]],27.99[[%]],0[[%]],7.14[[%]],0[[]],0[[%]],74.44[[%]],8.61[[%]],19.61[[%]],8.61[[%]],51.56[[Gbyte/second]],19.61[[%]],79.78[[%]],20.22[[%]],86[[register/thread]],"9,492.48[[cycle]]",20.64[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"12,288[[thread]]",4.98[[cycle]],4.94[[cycle]],0.22[[]]
76.32.1.136.1,76,32,1,136,1,"void reduce_1Block_kernel<float, (int)128, (int)7, cublasGemvTensorStridedBatched<float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>>(const T1 *, T1, T4, int, const T1 *, T1, T5, T6, cublasPointerMode_t, cublasLtEpilogue_t, cublasGemvTensorStridedBatched<const biasType<T6::value_type, T1>::type>)",1,7,"(128, 1, 1)","(1, 1, 76)",0,8.0,3.16[[warp]],4.94[[%]],1[[warp]],18.98[[]],0.18[[]],38[[inst]],43.28[[inst]],14.66[[]],21[[block]],32[[block]],36[[block]],16[[block]],128[[]],93.75[[%]],"2,280[[inst]]",0.14[[%]],0.91[[%]],1.49[[cycle/nsecond]],0.01[[%]],1.02[[Kbyte/block]],4.03[[usecond]],0[[byte/block]],"4,802[[cycle]]",0.03[[warp]],"16,416[[inst]]",0.09[[inst/cycle]],0.03[[inst/cycle]],CachePreferNone[[]],76[[]],2.42[[%]],"18,696[[inst]]",0.10[[inst/cycle]],0.03[[]],1.46[[%]],33.33[[%]],0.41[[%]],0[[]],0[[%]],99.12[[%]],0.46[[%]],0.54[[%]],0.46[[%]],222.22[[Mbyte/second]],0.54[[%]],97.22[[%]],2.78[[%]],24[[register/thread]],"1,788.15[[cycle]]",2.42[[%]],1.19[[cycle/nsecond]],65.54[[Kbyte]],768[[byte/block]],64[[warp]],100[[%]],"9,728[[thread]]",40.90[[cycle]],35.91[[cycle]],0.04[[]]
76.32.1.136.1,76,32,1,136,1,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(3, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],204.75[[inst]],205.92[[inst]],30.93[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"2,412[[inst]]",0.03[[%]],1.60[[%]],1.57[[cycle/nsecond]],0.44[[%]],1.02[[Kbyte/block]],11.26[[usecond]],0[[byte/block]],"14,178[[cycle]]",0.22[[warp]],"88,452[[inst]]",0.88[[inst/cycle]],0.06[[inst/cycle]],CachePreferNone[[]],9[[]],22.14[[%]],"88,956[[inst]]",0.89[[inst/cycle]],0.22[[]],32.00[[%]],0[[%]],0.92[[%]],0[[]],0[[%]],74.51[[%]],0.96[[%]],2.10[[%]],0.91[[%]],8.85[[Gbyte/second]],2.10[[%]],78.39[[%]],21.61[[%]],86[[register/thread]],930.02[[cycle]],24.34[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],"1,152[[thread]]",4.65[[cycle]],4.63[[cycle]],0.02[[]]
76.32.1.136.8,76,32,1,136,8,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(1, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],68.25[[inst]],68.64[[inst]],30.83[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],804[[inst]],0.03[[%]],0.54[[%]],1.59[[cycle/nsecond]],0.20[[%]],1.02[[Kbyte/block]],11.14[[usecond]],0[[byte/block]],"14,156[[cycle]]",0.23[[warp]],"29,484[[inst]]",0.92[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],3[[]],23.11[[%]],"29,652[[inst]]",0.92[[inst/cycle]],0.23[[]],33.17[[%]],3.47[[%]],0.24[[%]],0[[]],0[[%]],74.35[[%]],0.32[[%]],0.70[[%]],0.30[[%]],4.14[[Gbyte/second]],0.70[[%]],76.96[[%]],23.04[[%]],86[[register/thread]],297.01[[cycle]],25.40[[%]],1.26[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],384[[thread]],4.36[[cycle]],4.34[[cycle]],0.01[[]]
76.32.1.136.12,76,32,1,136,12,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(1, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],68.25[[inst]],68.64[[inst]],30.85[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],804[[inst]],0.03[[%]],0.55[[%]],1.55[[cycle/nsecond]],0.22[[%]],1.02[[Kbyte/block]],11.14[[usecond]],0[[byte/block]],"13,784[[cycle]]",0.23[[warp]],"29,484[[inst]]",0.93[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],3[[]],23.32[[%]],"29,652[[inst]]",0.93[[inst/cycle]],0.23[[]],33.60[[%]],5.26[[%]],0.30[[%]],0[[]],0[[%]],70.88[[%]],0.33[[%]],0.72[[%]],0.31[[%]],4.33[[Gbyte/second]],0.72[[%]],77.27[[%]],22.73[[%]],86[[register/thread]],294.33[[cycle]],25.63[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],384[[thread]],4.42[[cycle]],4.40[[cycle]],0.01[[]]
76.32.1.136.16,76,32,1,136,16,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(1, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],68.25[[inst]],68.64[[inst]],30.87[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],804[[inst]],0.03[[%]],0.56[[%]],1.52[[cycle/nsecond]],0.23[[%]],1.02[[Kbyte/block]],11.23[[usecond]],0[[byte/block]],"13,608[[cycle]]",0.22[[warp]],"29,484[[inst]]",0.93[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],3[[]],23.31[[%]],"29,652[[inst]]",0.93[[inst/cycle]],0.22[[]],33.54[[%]],3.53[[%]],0.32[[%]],0[[]],0[[%]],111.12[[%]],0.33[[%]],0.73[[%]],0.31[[%]],4.49[[Gbyte/second]],0.73[[%]],77.77[[%]],22.23[[%]],86[[register/thread]],294.52[[cycle]],25.62[[%]],1.21[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],384[[thread]],4.52[[cycle]],4.50[[cycle]],0.01[[]]
76.32.1.136.20,76,32,1,136,20,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(1, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],68.25[[inst]],68.64[[inst]],30.89[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],804[[inst]],0.03[[%]],0.56[[%]],1.51[[cycle/nsecond]],0.24[[%]],1.02[[Kbyte/block]],11.17[[usecond]],0[[byte/block]],"13,497[[cycle]]",0.22[[warp]],"29,484[[inst]]",0.92[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],3[[]],23.19[[%]],"29,652[[inst]]",0.93[[inst/cycle]],0.22[[]],33.42[[%]],5.68[[%]],0.34[[%]],0[[]],0[[%]],71.29[[%]],0.34[[%]],0.73[[%]],0.32[[%]],4.71[[Gbyte/second]],0.73[[%]],78.43[[%]],21.57[[%]],86[[register/thread]],296.01[[cycle]],25.49[[%]],1.21[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],384[[thread]],4.66[[cycle]],4.64[[cycle]],0.01[[]]
76.32.1.136.24,76,32,1,136,24,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(1, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],68.25[[inst]],68.64[[inst]],30.91[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],804[[inst]],0.03[[%]],0.54[[%]],1.56[[cycle/nsecond]],0.24[[%]],1.02[[Kbyte/block]],11.30[[usecond]],0[[byte/block]],"14,083[[cycle]]",0.22[[warp]],"29,484[[inst]]",0.90[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],3[[]],22.64[[%]],"29,652[[inst]]",0.91[[inst/cycle]],0.22[[]],32.72[[%]],4.28[[%]],0.35[[%]],0[[]],0[[%]],107.15[[%]],0.32[[%]],0.71[[%]],0.30[[%]],4.85[[Gbyte/second]],0.71[[%]],77.95[[%]],22.05[[%]],86[[register/thread]],303.13[[cycle]],24.89[[%]],1.24[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],384[[thread]],4.56[[cycle]],4.54[[cycle]],0.01[[]]
76.32.1.136.28,76,32,1,136,28,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(1, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],68.25[[inst]],68.64[[inst]],30.92[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],804[[inst]],0.03[[%]],0.53[[%]],1.52[[cycle/nsecond]],0.25[[%]],1.02[[Kbyte/block]],11.81[[usecond]],0[[byte/block]],"14,411[[cycle]]",0.22[[warp]],"29,484[[inst]]",0.88[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],3[[]],22.11[[%]],"29,652[[inst]]",0.88[[inst/cycle]],0.22[[]],31.97[[%]],4.93[[%]],0.36[[%]],0[[]],0[[%]],90.09[[%]],0.32[[%]],0.69[[%]],0.30[[%]],4.82[[Gbyte/second]],0.69[[%]],78.30[[%]],21.70[[%]],86[[register/thread]],310.41[[cycle]],24.30[[%]],1.22[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],384[[thread]],4.63[[cycle]],4.61[[cycle]],0.01[[]]
76.32.1.136.32,76,32,1,136,32,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(1, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],68.25[[inst]],68.64[[inst]],30.94[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],804[[inst]],0.03[[%]],0.55[[%]],1.48[[cycle/nsecond]],0.27[[%]],1.02[[Kbyte/block]],11.68[[usecond]],0[[byte/block]],"13,773[[cycle]]",0.22[[warp]],"29,484[[inst]]",0.87[[inst/cycle]],0.02[[inst/cycle]],CachePreferNone[[]],3[[]],21.83[[%]],"29,652[[inst]]",0.87[[inst/cycle]],0.22[[]],31.60[[%]],0[[%]],0.40[[%]],0[[]],0[[%]],71.42[[%]],0.34[[%]],0.72[[%]],0.31[[%]],5.06[[Gbyte/second]],0.72[[%]],78.44[[%]],21.56[[%]],86[[register/thread]],314.49[[cycle]],23.99[[%]],1.18[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],384[[thread]],4.67[[cycle]],4.64[[cycle]],0.01[[]]
76.32.1.136.36,76,32,1,136,36,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(2, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],136.50[[inst]],137.28[[inst]],30.88[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"1,608[[inst]]",0.03[[%]],1.07[[%]],1.55[[cycle/nsecond]],0.27[[%]],1.02[[Kbyte/block]],11.39[[usecond]],0[[byte/block]],"14,134[[cycle]]",0.22[[warp]],"58,968[[inst]]",0.91[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],6[[]],22.77[[%]],"59,304[[inst]]",0.91[[inst/cycle]],0.22[[]],32.79[[%]],2.44[[%]],0.61[[%]],0[[]],0[[%]],101.75[[%]],0.64[[%]],1.41[[%]],0.61[[%]],5.39[[Gbyte/second]],1.41[[%]],78.06[[%]],21.94[[%]],86[[register/thread]],602.85[[cycle]],25.03[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],768[[thread]],4.58[[cycle]],4.56[[cycle]],0.01[[]]
76.32.1.136.40,76,32,1,136,40,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(2, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],136.50[[inst]],137.28[[inst]],30.89[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"1,608[[inst]]",0.03[[%]],1.08[[%]],1.52[[cycle/nsecond]],0.28[[%]],1.02[[Kbyte/block]],11.52[[usecond]],0[[byte/block]],"14,014[[cycle]]",0.22[[warp]],"58,968[[inst]]",0.89[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],6[[]],22.50[[%]],"59,304[[inst]]",0.90[[inst/cycle]],0.22[[]],32.43[[%]],1.18[[%]],0.59[[%]],0[[]],0[[%]],68.71[[%]],0.65[[%]],1.42[[%]],0.61[[%]],5.52[[Gbyte/second]],1.42[[%]],78.15[[%]],21.85[[%]],86[[register/thread]],610.22[[cycle]],24.73[[%]],1.21[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],768[[thread]],4.60[[cycle]],4.58[[cycle]],0.01[[]]
76.32.1.136.44,76,32,1,136,44,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(2, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],136.50[[inst]],137.28[[inst]],30.90[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"1,608[[inst]]",0.03[[%]],1.11[[%]],1.54[[cycle/nsecond]],0.30[[%]],1.02[[Kbyte/block]],11.07[[usecond]],0[[byte/block]],"13,669[[cycle]]",0.22[[warp]],"58,968[[inst]]",0.91[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],6[[]],22.86[[%]],"59,304[[inst]]",0.91[[inst/cycle]],0.22[[]],33.00[[%]],0.89[[%]],0.62[[%]],0[[]],0[[%]],75.97[[%]],0.66[[%]],1.45[[%]],0.63[[%]],5.94[[Gbyte/second]],1.45[[%]],77.66[[%]],22.34[[%]],86[[register/thread]],600.52[[cycle]],25.13[[%]],1.23[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],768[[thread]],4.50[[cycle]],4.48[[cycle]],0.01[[]]
76.32.1.136.48,76,32,1,136,48,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(2, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],136.50[[inst]],137.28[[inst]],30.91[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"1,608[[inst]]",0.03[[%]],1.10[[%]],1.53[[cycle/nsecond]],0.31[[%]],1.02[[Kbyte/block]],11.30[[usecond]],0[[byte/block]],"13,811[[cycle]]",0.21[[warp]],"58,968[[inst]]",0.91[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],6[[]],22.82[[%]],"59,304[[inst]]",0.91[[inst/cycle]],0.21[[]],33.01[[%]],0[[%]],0.61[[%]],0[[]],0[[%]],75.92[[%]],0.66[[%]],1.44[[%]],0.62[[%]],6.02[[Gbyte/second]],1.44[[%]],78.59[[%]],21.41[[%]],86[[register/thread]],601.62[[cycle]],25.08[[%]],1.22[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],768[[thread]],4.70[[cycle]],4.67[[cycle]],0.01[[]]
76.32.1.136.56,76,32,1,136,56,ampere_sgemm_32x32_sliced1x4_tn,1,7,"(128, 1, 1)","(2, 3, 1)",0,8.0,4.00[[warp]],6.24[[%]],1[[warp]],32[[]],0[[]],136.50[[inst]],137.28[[inst]],30.92[[]],5[[block]],32[[block]],4[[block]],16[[block]],128[[]],100[[%]],"1,608[[inst]]",0.03[[%]],1.10[[%]],1.52[[cycle/nsecond]],0.33[[%]],1.02[[Kbyte/block]],11.33[[usecond]],0[[byte/block]],"13,797[[cycle]]",0.22[[warp]],"58,968[[inst]]",0.90[[inst/cycle]],0.04[[inst/cycle]],CachePreferNone[[]],6[[]],22.67[[%]],"59,304[[inst]]",0.91[[inst/cycle]],0.22[[]],32.79[[%]],0[[%]],0.61[[%]],0[[]],0[[%]],75.63[[%]],0.66[[%]],1.44[[%]],0.62[[%]],6.38[[Gbyte/second]],1.44[[%]],78.08[[%]],21.92[[%]],86[[register/thread]],605.63[[cycle]],24.91[[%]],1.21[[cycle/nsecond]],135.17[[Kbyte]],32.77[[Kbyte/block]],16[[warp]],25[[%]],768[[thread]],4.59[[cycle]],4.56[[cycle]],0.01[[]]
